,query
580,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""make in"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""make in""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""make in""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make In"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make In""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make In""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make in"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make in""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make in""@fi }
 ?iri a owl:Thing .
} "
581,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""equipment make in"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""equipment make in""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""equipment make in""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Equipment Make In"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Equipment Make In""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Equipment Make In""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Equipment make in"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Equipment make in""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Equipment make in""@fi }
 ?iri a owl:Thing .
} "
582,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""make in the"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""make in the""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""make in the""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make In The"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make In The""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make In The""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make in the"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make in the""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Make in the""@fi }
 ?iri a owl:Thing .
} "
583,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""most"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""most""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""most""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most""@fi }
 ?iri a owl:Thing .
} "
584,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""the most"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""the most""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""the most""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The Most"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The Most""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The Most""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The most"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The most""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The most""@fi }
 ?iri a owl:Thing .
} "
585,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""in the most"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""in the most""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""in the most""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""In The Most"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""In The Most""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""In The Most""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""In the most"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""In the most""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""In the most""@fi }
 ?iri a owl:Thing .
} "
586,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""environmentally"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""environmentally""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""environmentally""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally""@fi }
 ?iri a owl:Thing .
} "
587,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""most environmentally"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""most environmentally""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""most environmentally""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most Environmentally"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most Environmentally""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most Environmentally""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most environmentally"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most environmentally""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most environmentally""@fi }
 ?iri a owl:Thing .
} "
588,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""sound"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""sound""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""sound""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound""@fi }
 ?iri a owl:Thing .
} "
589,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""the most environmentally"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""the most environmentally""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""the most environmentally""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The Most Environmentally"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The Most Environmentally""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The Most Environmentally""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The most environmentally"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The most environmentally""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""The most environmentally""@fi }
 ?iri a owl:Thing .
} "
590,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""environmentally sound"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""environmentally sound""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""environmentally sound""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally Sound"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally Sound""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally Sound""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally sound"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally sound""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally sound""@fi }
 ?iri a owl:Thing .
} "
591,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""most environmentally sound"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""most environmentally sound""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""most environmentally sound""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most Environmentally Sound"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most Environmentally Sound""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most Environmentally Sound""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most environmentally sound"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most environmentally sound""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Most environmentally sound""@fi }
 ?iri a owl:Thing .
} "
592,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""way"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""way""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""way""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Way"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Way""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Way""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Way"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Way""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Way""@fi }
 ?iri a owl:Thing .
} "
593,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""environmentally sound way"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""environmentally sound way""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""environmentally sound way""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally Sound Way"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally Sound Way""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally Sound Way""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally sound way"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally sound way""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Environmentally sound way""@fi }
 ?iri a owl:Thing .
} "
594,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""sound way"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""sound way""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""sound way""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound Way"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound Way""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound Way""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound way"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound way""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Sound way""@fi }
 ?iri a owl:Thing .
} "
595,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Wärtsilä"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Wärtsilä""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Wärtsilä""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Wärtsilä"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Wärtsilä""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Wärtsilä""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Wärtsilä"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Wärtsilä""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Wärtsilä""@fi }
 ?iri a owl:Thing .
} "
596,"PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX  owl: <http://www.w3.org/2002/07/owl#>
PREFIX  dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
SELECT DISTINCT ?iri WHERE {
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""support"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""support""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""support""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Support"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Support""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Support""@fi }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Support"" }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Support""@en }
 UNION
 { ?iri skos:prefLabel|rdfs:label|skos:altLabel|foaf:givenName|foaf:name|foaf:surname ""Support""@fi }
 ?iri a owl:Thing .
} "
