,query
68,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?p ?o ?l ?id where {
{?s dcterms:subject category:Smartphones.}
UNION
{?s dcterms:subject category:Tablet_computers.}
UNION
{?s dcterms:subject category:Mobile_phones.}
?s a ont:Device.
?s rdfs:label ?l .
?s ont:wikiPageID ?id .
BIND (rdf:nil AS ?o).
BIND (rdfs:label AS ?p).
FILTER NOT EXISTS {?s ont:operatingSystem ?os .}
FILTER langMATCHES(lang(?l), ""en"")
}
ORDER BY ?o ?l
LIMIT 10000"
69,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?p ?o ?l ?id where {
#{?s dcterms:subject category:Smartphones.}
#UNION
#{?s dcterms:subject category:Tablet_computers.}
#UNION
{?s dcterms:subject category:Mobile_phones.}
?s a ont:Device.
?s rdfs:label ?l .
?s ont:wikiPageID ?id .
BIND (rdf:nil AS ?o).
BIND (rdfs:label AS ?p).
FILTER NOT EXISTS {?s ont:operatingSystem ?os .}
FILTER langMATCHES(lang(?l), ""en"")
}
ORDER BY ?o ?l
LIMIT 10000"
70,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?p ?o ?l ?id ?s where {
#{?s dcterms:subject category:Smartphones.}
#UNION
#{?s dcterms:subject category:Tablet_computers.}
#UNION
{?s dcterms:subject category:Mobile_phones.}
?s a ont:Device.
?s rdfs:label ?l .
?s ont:wikiPageID ?id .
BIND (rdf:nil AS ?o).
BIND (rdfs:label AS ?p).
FILTER NOT EXISTS {?s ont:operatingSystem ?os .}
FILTER langMATCHES(lang(?l), ""en"")
}
ORDER BY ?o ?l
LIMIT 10000"
71,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?p ?o ?l ?id ?s where {
#{?s dcterms:subject category:Smartphones.}
#UNION
#{?s dcterms:subject category:Tablet_computers.}
#UNION
{?s dcterms:subject category:Consumer_electronics.}
?s a ont:Device.
?s rdfs:label ?l .
?s ont:wikiPageID ?id .
BIND (rdf:nil AS ?o).
BIND (rdfs:label AS ?p).
FILTER NOT EXISTS {?s ont:operatingSystem ?os .}
FILTER langMATCHES(lang(?l), ""en"")
}
ORDER BY ?o ?l
LIMIT 10000"
72,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?p ?o ?l ?id ?s where {
#{?s dcterms:subject category:Smartphones.}
#UNION
#{?s dcterms:subject category:Tablet_computers.}
#UNION
{?s dcterms:subject category:Mobile_computers.}
?s a ont:Device.
?s rdfs:label ?l .
?s ont:wikiPageID ?id .
BIND (rdf:nil AS ?o).
BIND (rdfs:label AS ?p).
FILTER NOT EXISTS {?s ont:operatingSystem ?os .}
FILTER langMATCHES(lang(?l), ""en"")
}
ORDER BY ?o ?l
LIMIT 10000"
73,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?p ?o ?l ?id ?s where {
{?s dcterms:subject category:Smartphones.}
UNION
{?s dcterms:subject category:Tablet_computers.}
UNION
{?s dcterms:subject category:Mobile_computers.}
?s a ont:Device.
?s rdfs:label ?l .
?s ont:wikiPageID ?id .
BIND (rdf:nil AS ?o).
BIND (rdfs:label AS ?p).
FILTER NOT EXISTS {?s ont:operatingSystem ?os .}
FILTER langMATCHES(lang(?l), ""en"")
}
ORDER BY ?o ?l
LIMIT 10000"
74,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?p ?o ?l ?id ?s where {
{?s dcterms:subject category:Smartphones.}
UNION
{?s dcterms:subject category:Tablet_computers.}
UNION
{?s dcterms:subject category:Mobile_computers.}
UNION
{?s dcterms:subject category:Mobile_phones.}
?s a ont:Device.
?s rdfs:label ?l .
?s ont:wikiPageID ?id .
BIND (rdf:nil AS ?o).
BIND (rdfs:label AS ?p).
FILTER NOT EXISTS {?s ont:operatingSystem ?os .}
FILTER langMATCHES(lang(?l), ""en"")
}
ORDER BY ?o ?l
LIMIT 10000"
75,PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX ont: <http://dbpedia.org/ontology/> PREFIX dbpprop: <http://dbpedia.org/property/> PREFIX dbpres: <http://dbpedia.org/resource/> PREFIX dbpcat: <http://dbpedia.org/resource/Category:> PREFIX yago: <http://dbpedia.org/class/yago/> PREFIX purl: <http://purl.org/dc/terms/> SELECT DISTINCT ?id WHERE { ?s rdf:type yago:ElectronicEquipment103278248. ?s ont:wikiPageID ?id. } LIMIT 10
76,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX ont: <http://dbpedia.org/ontology/> PREFIX dbpprop: <http://dbpedia.org/property/> PREFIX dbpres: <http://dbpedia.org/resource/> PREFIX dbpcat: <http://dbpedia.org/resource/Category:> PREFIX yago: <http://dbpedia.org/class/yago/> PREFIX purl: <http://purl.org/dc/terms/> SELECT DISTINCT ?id WHERE { ?s rdf:type ont:InformationAppliance. ?s ont:operatingSystem ?v0. ?v0 rdfs:label ?l0. ?s ont:wikiPageID ?id. FILTER ( regex(?l0, '^android. operating. system', 'i') ) } LIMIT 10"
77,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX ont: <http://dbpedia.org/ontology/> PREFIX dbpprop: <http://dbpedia.org/property/> PREFIX dbpres: <http://dbpedia.org/resource/> PREFIX dbpcat: <http://dbpedia.org/resource/Category:> PREFIX yago: <http://dbpedia.org/class/yago/> PREFIX purl: <http://purl.org/dc/terms/> SELECT DISTINCT ?id WHERE { ?s rdf:type ont:InformationAppliance. ?s dbpprop:manufacturer ?v0. ?v0 rdfs:label ?l0. ?s dbpprop:type ?v1. ?v1 rdfs:label ?l1. ?s ont:wikiPageID ?id. FILTER ( regex(?l0, '^htc', 'i') ) FILTER ( regex(?l1, '^smartphone', 'i') ) } LIMIT 10"
78,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX ont: <http://dbpedia.org/ontology/> PREFIX dbpprop: <http://dbpedia.org/property/> PREFIX dbpres: <http://dbpedia.org/resource/> PREFIX dbpcat: <http://dbpedia.org/resource/Category:> PREFIX yago: <http://dbpedia.org/class/yago/> PREFIX purl: <http://purl.org/dc/terms/> SELECT DISTINCT ?id WHERE { ?s rdf:type ont:InformationAppliance. ?s dbpprop:manufacturer ?v0. ?v0 rdfs:label ?l0. ?s ont:wikiPageID ?id. FILTER ( regex(?l0, '^HTC', 'i') ) } LIMIT 10"
79,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s where {
?o a ?s.
?s rdfs:label ?l .
FILTER langMATCHES(lang(?l), ""en"")
FILTER REGEX(?l, ""^htc one v"", ""i"")
}
ORDER BY ?o ?l
LIMIT 10000"
80,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s where {
?o a ?s.
?s rdfs:label ?l .
FILTER langMATCHES(lang(?l), ""en"")
FILTER REGEX(?l, ""^htc one v"", ""i"")
}
#ORDER BY ?o ?l
LIMIT 10"
81,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s where {
?s rdfs:label ?l .
#FILTER langMATCHES(lang(?l), ""en"")
FILTER REGEX(?l, ""^htc one v"", ""i"")
}
#ORDER BY ?o ?l
LIMIT 10"
82,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s where {
s a ont:Device
?s rdfs:label ?l .
#FILTER langMATCHES(lang(?l), ""en"")
FILTER REGEX(?l, ""^htc one v"", ""i"")
}
#ORDER BY ?o ?l
LIMIT 10"
83,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s where {
s a ont:Device .
?s rdfs:label ?l .
#FILTER langMATCHES(lang(?l), ""en"")
FILTER REGEX(?l, ""^htc one v"", ""i"")
}
#ORDER BY ?o ?l
LIMIT 10"
84,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s where {
?s a ont:Device .
?s rdfs:label ?l .
#FILTER langMATCHES(lang(?l), ""en"")
FILTER REGEX(?l, ""^htc one v"", ""i"")
}
#ORDER BY ?o ?l
LIMIT 10"
85,"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX ont: <http://dbpedia.org/ontology/>
PREFIX dbpprop: <http://dbpedia.org/property/>
PREFIX dbpres: <http://dbpedia.org/resource/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX purl: <http://purl.org/dc/terms/>
PREFIX yago: <http://dbpedia.org/class/yago/>
PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s where {
?s a ont:Device .
?s rdfs:label ?l .
#FILTER langMATCHES(lang(?l), ""en"")
FILTER REGEX(?l, ""^htc one v"", ""i"")
}
#ORDER BY ?o ?l
LIMIT 10"
86,PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX ont: <http://dbpedia.org/ontology/> PREFIX dbpprop: <http://dbpedia.org/property/> PREFIX dbpres: <http://dbpedia.org/resource/> PREFIX category: <http://dbpedia.org/resource/Category:> PREFIX yago: <http://dbpedia.org/class/yago/> PREFIX purl: <http://purl.org/dc/terms/> PREFIX dcterms: <http://purl.org/dc/terms/> SELECT DISTINCT ?id WHERE { ?s rdf:type yago:ElectronicEquipment103278248. ?s ont:wikiPageID ?id. } LIMIT 10
87,PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX ont: <http://dbpedia.org/ontology/> PREFIX dbpprop: <http://dbpedia.org/property/> PREFIX dbpres: <http://dbpedia.org/resource/> PREFIX category: <http://dbpedia.org/resource/Category:> PREFIX yago: <http://dbpedia.org/class/yago/> PREFIX purl: <http://purl.org/dc/terms/> PREFIX dcterms: <http://purl.org/dc/terms/> SELECT DISTINCT ?id WHERE { ?s rdf:type yago:ElectronicEquipment103278248. ?s ont:wikiPageID ?id. } LIMIT 10
88,"PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s where {
?o dcterms:subject ?s
} LIMIT 100"
89,"PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s where {
?o dcterms:subject ?s.
?s rdfs:labe ?l.
FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
90,"PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s ?l where {
?o dcterms:subject ?s.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
91,"PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s ?l where {
?o dcterms:subject ?s.
?s rdfs:label ?l.
FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
92,"PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
?s skos:broader category:Mobile_phones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
93,"PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
?s skos:broader category:Smartphones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
94,"PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
?s skos:narrow category:Mobile_phones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
95,"PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
?s skos:broader category:Mobile_phones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
96,"PREFIX dcterms: <http://purl.org/dc/terms/>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
?s skos:narrower category:Mobile_phones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
97,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
?s skos:narrower category:Mobile_phones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
98,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
?s skos:broader category:Mobile_phones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
99,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
#?s skos:broader category:Mobile_phones.
?s skos:narrower category:Smartphones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
100,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
#?s skos:broader category:Mobile_phones.
?s skos:narrower category:Smartphones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
101,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
#?s skos:broader category:Mobile_phones.
?r a skos:Concept.
?r skos:narrower category:Smartphones.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
102,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
select distinct ?s ?l where {
#?o dcterms:subject category:Mobile_phones.
#?s skos:broader category:Mobile_phones.
category:Smartphones skos:narrower ?s.
?s rdfs:label ?l.
#FILTER REGEX(?l, ""^mobile"", ""i"")
} LIMIT 100"
103,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?narrowerLabel
WHERE {
?uri a skos:Concept.
?uri skos:narrower ?narrower.
?narrower skos:prefLabel ?narrowerLabel.
?uri skos:prefLabel ?label.
FILTER (lang(?label) = “en”)
FILTER (lang(?narrowerLabel) = “en”)
}
ORDER BY ?label ?narrowerLabel"
104,PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> PREFIX ont: <http://dbpedia.org/ontology/> PREFIX dbpprop: <http://dbpedia.org/property/> PREFIX dbpres: <http://dbpedia.org/resource/> PREFIX category: <http://dbpedia.org/resource/Category:> PREFIX yago: <http://dbpedia.org/class/yago/> PREFIX purl: <http://purl.org/dc/terms/> PREFIX dcterms: <http://purl.org/dc/terms/> SELECT DISTINCT ?id WHERE { ?s rdf:type yago:ElectronicEquipment103278248. ?s ont:wikiPageID ?id. } LIMIT 10
105,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?narrowerLabel
WHERE {
?uri a skos:Concept.
?uri skos:narrower ?narrower.
?narrower skos:prefLabel ?narrowerLabel.
?uri skos:prefLabel ?label.
FILTER (lang(?label) = ""en"")
FILTER (lang(?narrowerLabel) = ""en"")
}
ORDER BY ?label ?narrowerLabel"
106,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?narrowerLabel 
WHERE {
?uri a category:Mobile_phones.
?uri skos:narrower ?narrower.
?narrower skos:prefLabel ?narrowerLabel.
?uri skos:prefLabel ?label.
FILTER (lang(?label) = ""en"")
FILTER (lang(?narrowerLabel) = ""en"")
}
ORDER BY ?label ?narrowerLabel"
107,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?narrowerLabel 
WHERE {
?uri a skos:Concept.
?uri skos:narrower ?narrower.
?narrower skos:prefLabel ?narrowerLabel.
?uri skos:prefLabel ?label.
FILTER (lang(?label) = ""en"")
FILTER (lang(?narrowerLabel) = ""en"")
}
ORDER BY ?label ?narrowerLabel"
108,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label 
WHERE {
?uri a skos:Concept.
?uri skos:prefLabel ?label.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label"
109,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label 
WHERE {
?uri a skos:Concept.
?uri skos:prefLabel ?label.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
110,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label 
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
111,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Mobile_phones skos:broader ?b.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
112,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Mobile_phones skos:narrower ?b.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
113,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Mobile_phones skos:related ?b.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
114,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Mobile_phones skos:broader ?b.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
115,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
#category:Mobile_phones skos:broader ?b.
?b skos:broader category:Mobile_phones.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
116,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Mobile_phones skos:broader ?b.
?n skos:broader category:Mobile_phones.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
117,"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX category: <http://dbpedia.org/resource/Category:>
PREFIX skos: <http://www.w3.org/2004/02/skos/core#>
SELECT ?label ?n ?b
WHERE {
category:Mobile_phones a skos:Concept.
category:Mobile_phones skos:prefLabel ?label.
category:Mobile_phones skos:broader ?b.
?n skos:broader category:Mobile_phones.
FILTER (lang(?label) = ""en"")
}
ORDER BY ?label
LIMIT 100"
