,id,answers
64,71,"http://dbpedia.org/resource/Fritz_Bronsart_von_Schellendorf http://purl.org/dc/terms/subject http://dbpedia.org/resource/Otto_von_Feldmann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Alexander_Scotland http://purl.org/dc/terms/subject http://dbpedia.org/resource/Gaston_Thierry http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans_Tappenbeck http://purl.org/dc/terms/subject http://dbpedia.org/resource/Micha%C5%82_Radziwi%C5%82%C5%82_Rudy http://purl.org/dc/terms/subject http://dbpedia.org/resource/Florian_Geyer http://purl.org/dc/terms/subject http://dbpedia.org/resource/Baltzar_von_Dahlheim http://purl.org/dc/terms/subject http://dbpedia.org/resource/Charles_August,_Prince_of_Nassau-Weilburg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ernest_Ferdinand,_Duke_of_Brunswick-L%C3%BCneburg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Frederick_Charles_Ferdinand,_Duke_of_Brunswick-L%C3%BCneburg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Josias_II,_Count_of_Waldeck-Wildungen http://purl.org/dc/terms/subject http://dbpedia.org/resource/Prince_Hermann_of_Saxe-Weimar-Eisenach_(1825%E2%80%931901) http://purl.org/dc/terms/subject http://dbpedia.org/resource/Richard_Abegg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Franz_Boluminski http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans_Dominik http://purl.org/dc/terms/subject http://dbpedia.org/resource/Sven_H%C3%BCber http://purl.org/dc/terms/subject http://dbpedia.org/resource/Axel_von_Blomberg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Johannes_Eppler http://purl.org/dc/terms/subject http://dbpedia.org/resource/Prince_Paul_of_Thurn_and_Taxis http://purl.org/dc/terms/subject http://dbpedia.org/resource/Friedrich_Robert_von_Beringe http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wilhelm_Bergholtz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ferdinand_Maria_Innocenz_of_Bavaria http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hermann_of_Baden-Baden http://purl.org/dc/terms/subject http://dbpedia.org/resource/Werner_Rahn http://purl.org/dc/terms/subject http://dbpedia.org/resource/Max_Liebermann_von_Sonnenberg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wilhelm_von_Rath http://purl.org/dc/terms/subject http://dbpedia.org/resource/Martin-Paul_Samba http://purl.org/dc/terms/subject http://dbpedia.org/resource/Carl_Wilhelm_von_Heideck http://purl.org/dc/terms/subject http://dbpedia.org/resource/Erhard_Kroeger http://purl.org/dc/terms/subject http://dbpedia.org/resource/Jacob_Heinrich_von_Flemming http://purl.org/dc/terms/subject http://dbpedia.org/resource/Otto_von_Etzel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hermann_Baranowski http://purl.org/dc/terms/subject http://dbpedia.org/resource/Erhard_B%C3%BChler http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ferdinand_von_Malais%C3%A9 http://purl.org/dc/terms/subject http://dbpedia.org/resource/Christian_Wilhelm_von_Faber_du_Faur http://purl.org/dc/terms/subject http://dbpedia.org/resource/Albert_Wolfgang_of_Brandenburg-Bayreuth http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ernst_Fr%C3%B6mming http://purl.org/dc/terms/subject http://dbpedia.org/resource/Friedrich_von_Arnauld_de_la_Peri%C3%A8re http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans_Kahle http://purl.org/dc/terms/subject http://dbpedia.org/resource/Herbert_Olbrich http://purl.org/dc/terms/subject http://dbpedia.org/resource/August_von_Kruse http://purl.org/dc/terms/subject http://dbpedia.org/resource/August_Keim http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wolfgang_F%C3%BCrstner http://purl.org/dc/terms/subject http://dbpedia.org/resource/Friedrich_Josef_Rauch http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wilhelm_Frickart http://purl.org/dc/terms/subject"
65,72,http://www.w3.org/2000/01/rdf-schema#label
66,73,http://dbpedia.org/resource/Eppelein_von_Gailingen http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hannikel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Mathias_Knei%C3%9Fl http://purl.org/dc/terms/subject http://dbpedia.org/resource/Schinderhannes http://purl.org/dc/terms/subject http://dbpedia.org/resource/Frederick_of_Isenberg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Xaver_Hohenleiter http://purl.org/dc/terms/subject http://dbpedia.org/resource/Otto_von_Pack http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans_Kohlhase http://purl.org/dc/terms/subject http://dbpedia.org/resource/Matthias_Klostermayr http://purl.org/dc/terms/subject
67,74,http://www.w3.org/2000/01/rdf-schema#label
68,75,"http://dbpedia.org/resource/Princess_Charlotte_Wilhelmine_of_Saxe-Coburg-Saalfeld http://purl.org/dc/terms/subject http://dbpedia.org/resource/Donatus,_Hereditary_Prince_of_Hesse http://purl.org/dc/terms/subject http://dbpedia.org/resource/Alexander,_Prince_of_Schaumburg-Lippe http://purl.org/dc/terms/subject http://dbpedia.org/resource/Philipp-Ernst,_Prince_of_Schaumburg-Lippe http://purl.org/dc/terms/subject http://dbpedia.org/resource/Richard_Graf_von_Schaesberg-Tannheim http://purl.org/dc/terms/subject http://dbpedia.org/resource/House_of_Lippe http://purl.org/dc/terms/subject http://dbpedia.org/resource/Thankmar http://purl.org/dc/terms/subject http://dbpedia.org/resource/Duchess_Sibylle_of_Saxe-Lauenburg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Christopher_of_Baden-Durlach http://purl.org/dc/terms/subject http://dbpedia.org/resource/Magdalena_Sibylla_of_Hesse-Darmstadt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Heinrich_Donatus,_Hereditary_Prince_of_Schaumburg-Lippe http://purl.org/dc/terms/subject http://dbpedia.org/resource/Prince_Joachim_of_Prussia http://purl.org/dc/terms/subject http://dbpedia.org/resource/Countess_Palatine_Maria_Franziska_of_Sulzbach http://purl.org/dc/terms/subject http://dbpedia.org/resource/Anne_Eleonore_of_Hesse-Darmstadt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Joachim_Ernst,_Duke_of_Anhalt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Prince_Wilhelm_of_Prussia_(1906%E2%80%931940) http://purl.org/dc/terms/subject http://dbpedia.org/resource/Prinzenerlass http://purl.org/dc/terms/subject http://dbpedia.org/resource/Archduchess_Maria_Anna_Josepha_of_Austria http://purl.org/dc/terms/subject http://dbpedia.org/resource/Duchess_Maria_Anna_Josepha_of_Bavaria http://purl.org/dc/terms/subject http://dbpedia.org/resource/Prince_Christian_of_Hanover_(born_1985) http://purl.org/dc/terms/subject http://dbpedia.org/resource/Eduard,_Prince_of_Anhalt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wilhelm_Graf_von_Hohenau http://purl.org/dc/terms/subject"
69,76,http://www.w3.org/2000/01/rdf-schema#label
70,77,http://www.w3.org/2000/01/rdf-schema#label
71,78,http://dbpedia.org/resource/Heinrich_Zimmermann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Franziska_Goltz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Friederike_Belcher http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hannes_Baumann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Kathrin_Kadelbach http://purl.org/dc/terms/subject http://dbpedia.org/resource/Moana_Delle http://purl.org/dc/terms/subject http://dbpedia.org/resource/Tobias_Schadewaldt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Felix_von_Luckner http://purl.org/dc/terms/subject http://dbpedia.org/resource/Fritz_Sauckel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Rollo_Gebhard http://purl.org/dc/terms/subject http://dbpedia.org/resource/Emil_St%C3%BCrtz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wilfried_Erdmann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans_L%C3%BCdemann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Willy_Messerschmitt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hannes_Lindemann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Alfred_von_Niezychowski http://purl.org/dc/terms/subject http://dbpedia.org/resource/Albin_K%C3%B6bis http://purl.org/dc/terms/subject http://dbpedia.org/resource/Max_Reichpietsch http://purl.org/dc/terms/subject http://dbpedia.org/resource/Christian_Nissen http://purl.org/dc/terms/subject http://dbpedia.org/resource/Gustav_Schr%C3%B6der http://purl.org/dc/terms/subject http://dbpedia.org/resource/Laura_Dekker http://purl.org/dc/terms/subject http://dbpedia.org/resource/Bruno_Splieth http://purl.org/dc/terms/subject http://dbpedia.org/resource/Eckart_Wagner http://purl.org/dc/terms/subject http://dbpedia.org/resource/Fritz_Kopperschmidt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Herbert_Reich_(sailor) http://purl.org/dc/terms/subject http://dbpedia.org/resource/Simon_Grotel%C3%BCschen http://purl.org/dc/terms/subject http://dbpedia.org/resource/Edgar_Gold http://purl.org/dc/terms/subject
72,79,http://dbpedia.org/resource/Caspar_Neher http://purl.org/dc/terms/subject http://dbpedia.org/resource/Angelo_Quaglio http://purl.org/dc/terms/subject http://dbpedia.org/resource/Eugen_Quaglio http://purl.org/dc/terms/subject http://dbpedia.org/resource/Lorenzo_Quaglio http://purl.org/dc/terms/subject http://dbpedia.org/resource/Simon_Quaglio http://purl.org/dc/terms/subject http://dbpedia.org/resource/Angelo_Quaglio_the_Elder http://purl.org/dc/terms/subject http://dbpedia.org/resource/Domenico_Quaglio_the_Younger http://purl.org/dc/terms/subject http://dbpedia.org/resource/Giovanni_Maria_Quaglio_the_Younger http://purl.org/dc/terms/subject http://dbpedia.org/resource/Karl_von_Appen http://purl.org/dc/terms/subject http://dbpedia.org/resource/Willi_Baumeister http://purl.org/dc/terms/subject http://dbpedia.org/resource/Giuseppe_Quaglio http://purl.org/dc/terms/subject
73,80,http://www.w3.org/2000/01/rdf-schema#label
74,82,http://www.w3.org/2000/01/rdf-schema#label
75,83,http://dbpedia.org/resource/Elmar_Keusgen http://purl.org/dc/terms/subject
76,84,http://www.w3.org/2000/01/rdf-schema#label
77,85,http://www.w3.org/2000/01/rdf-schema#label
78,86,http://dbpedia.org/resource/Thomas_Biskup http://purl.org/dc/terms/subject
79,88,http://www.w3.org/2000/01/rdf-schema#label
80,89,http://dbpedia.org/resource/Max_Otte http://purl.org/dc/terms/subject
81,90,http://www.w3.org/2000/01/rdf-schema#label
82,91,http://www.w3.org/2000/01/rdf-schema#label
83,93,http://dbpedia.org/resource/Daniel_Hoevels http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wilhelm_Kunst http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hugo_Thimig http://purl.org/dc/terms/subject http://dbpedia.org/resource/J%C3%BCrgen_Vogel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Tony_Rohr http://purl.org/dc/terms/subject http://dbpedia.org/resource/Andreas_Stenschke http://purl.org/dc/terms/subject http://dbpedia.org/resource/Arnulf_Schr%C3%B6der http://purl.org/dc/terms/subject http://dbpedia.org/resource/Axel_Prahl http://purl.org/dc/terms/subject http://dbpedia.org/resource/Claus_Biederstaedt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Igor_Dolgatschew http://purl.org/dc/terms/subject http://dbpedia.org/resource/Leonard_Steckel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Niklas_Kohrt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Georg_Preu%C3%9Fe http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hardy_Kr%C3%BCger_junior http://purl.org/dc/terms/subject http://dbpedia.org/resource/Michael_Bohnen http://purl.org/dc/terms/subject http://dbpedia.org/resource/Valentin_Schweiger http://purl.org/dc/terms/subject http://dbpedia.org/resource/Viktor_de_Kowa http://purl.org/dc/terms/subject http://dbpedia.org/resource/Florian_W%C3%BCnsche http://purl.org/dc/terms/subject http://dbpedia.org/resource/Marc_Dumitru http://purl.org/dc/terms/subject http://dbpedia.org/resource/Olli_Dittrich http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wigald_Boning http://purl.org/dc/terms/subject http://dbpedia.org/resource/Devid_Striesow http://purl.org/dc/terms/subject http://dbpedia.org/resource/Dieter_Thomas_Heck http://purl.org/dc/terms/subject http://dbpedia.org/resource/Fabian_Hinrichs http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ilja_Richter http://purl.org/dc/terms/subject http://dbpedia.org/resource/Kurt_Kr%C3%B6mer http://purl.org/dc/terms/subject http://dbpedia.org/resource/Rainer_Strecker http://purl.org/dc/terms/subject http://dbpedia.org/resource/Alfred_Schieske http://purl.org/dc/terms/subject http://dbpedia.org/resource/Elyas_M'Barek http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hartmut_Reck http://purl.org/dc/terms/subject http://dbpedia.org/resource/Kai_Peterson http://purl.org/dc/terms/subject http://dbpedia.org/resource/Mark_Waschke http://purl.org/dc/terms/subject http://dbpedia.org/resource/Kalle_Pohl http://purl.org/dc/terms/subject http://dbpedia.org/resource/Richard_Sammel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Isabel_Varell http://purl.org/dc/terms/subject http://dbpedia.org/resource/Herbert_Gr%C3%B6nemeyer http://purl.org/dc/terms/subject http://dbpedia.org/resource/Helge_Schneider http://purl.org/dc/terms/subject http://dbpedia.org/resource/Joachim_Gottschalk http://purl.org/dc/terms/subject http://dbpedia.org/resource/Karl_Wiedergott http://purl.org/dc/terms/subject http://dbpedia.org/resource/Albrecht_Becker http://purl.org/dc/terms/subject http://dbpedia.org/resource/Otto_Ludwig_(writer) http://purl.org/dc/terms/subject http://dbpedia.org/resource/Paul_Wegener http://purl.org/dc/terms/subject http://dbpedia.org/resource/Tobias_Schenke http://purl.org/dc/terms/subject http://dbpedia.org/resource/Gerry_Wolff http://purl.org/dc/terms/subject http://dbpedia.org/resource/Alexandra_Kamp http://purl.org/dc/terms/subject http://dbpedia.org/resource/Philip_Wiegratz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Friedrich_Haase http://purl.org/dc/terms/subject http://dbpedia.org/resource/Karl_Valentin http://purl.org/dc/terms/subject http://dbpedia.org/resource/Horst_Schulze http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wolfgang_Lippert_(actor) http://purl.org/dc/terms/subject http://dbpedia.org/resource/Bernd_Herzsprung http://purl.org/dc/terms/subject http://dbpedia.org/resource/Christian_Berkel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Christian_Quadflieg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Christoph_Eichhorn http://purl.org/dc/terms/subject http://dbpedia.org/resource/Dirk_Galuba http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ernst_Jacobi http://purl.org/dc/terms/subject http://dbpedia.org/resource/G%C3%BCnter_Strack http://purl.org/dc/terms/subject http://dbpedia.org/resource/G%C3%BCnther_Stoll http://purl.org/dc/terms/subject http://dbpedia.org/resource/Gerd_Anthoff http://purl.org/dc/terms/subject http://dbpedia.org/resource/Gerd_Baltus http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans_Korte http://purl.org/dc/terms/subject http://dbpedia.org/resource/Holger_Handtke http://purl.org/dc/terms/subject http://dbpedia.org/resource/Horst_Naumann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Klaus_Herm http://purl.org/dc/terms/subject http://dbpedia.org/resource/Klausj%C3%BCrgen_Wussow http://purl.org/dc/terms/subject http://dbpedia.org/resource/Michael_Heltau http://purl.org/dc/terms/subject http://dbpedia.org/resource/Oliver_Rohrbeck http://purl.org/dc/terms/subject http://dbpedia.org/resource/Peter_Fricke http://purl.org/dc/terms/subject http://dbpedia.org/resource/Philipp_Moog http://purl.org/dc/terms/subject http://dbpedia.org/resource/Pierre_Franckh http://purl.org/dc/terms/subject http://dbpedia.org/resource/Richy_M%C3%BCller http://purl.org/dc/terms/subject http://dbpedia.org/resource/Rolf_Becker http://purl.org/dc/terms/subject http://dbpedia.org/resource/Siegfried_Lowitz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Sky_du_Mont http://purl.org/dc/terms/subject http://dbpedia.org/resource/Stefan_Wigger http://purl.org/dc/terms/subject http://dbpedia.org/resource/Thomas_Sch%C3%BCcke http://purl.org/dc/terms/subject http://dbpedia.org/resource/Volker_Lechtenbrink http://purl.org/dc/terms/subject http://dbpedia.org/resource/Volkert_Kraeft http://purl.org/dc/terms/subject http://dbpedia.org/resource/Walter_Renneisen http://purl.org/dc/terms/subject http://dbpedia.org/resource/Werner_Schnitzer http://purl.org/dc/terms/subject http://dbpedia.org/resource/Winfried_Glatzeder http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wolf_Roth http://purl.org/dc/terms/subject http://dbpedia.org/resource/Michael_Kessler http://purl.org/dc/terms/subject http://dbpedia.org/resource/Piet_Klocke http://purl.org/dc/terms/subject http://dbpedia.org/resource/Carl_Wery http://purl.org/dc/terms/subject http://dbpedia.org/resource/Joscha_Kiefer http://purl.org/dc/terms/subject http://dbpedia.org/resource/Jumbo_Schreiner http://purl.org/dc/terms/subject http://dbpedia.org/resource/Klaus_Wennemann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Kostja_Ullmann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Martin_Semmelrogge http://purl.org/dc/terms/subject http://dbpedia.org/resource/Thomas_Gumpert http://purl.org/dc/terms/subject http://dbpedia.org/resource/Volker_Spengler http://purl.org/dc/terms/subject http://dbpedia.org/resource/Benjamin_Trinks http://purl.org/dc/terms/subject http://dbpedia.org/resource/Alexander_Haugg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Bernd_Tauber http://purl.org/dc/terms/subject http://dbpedia.org/resource/Klaus_Hoffmann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Otto_Lang_(actor) http://purl.org/dc/terms/subject http://dbpedia.org/resource/Tommy_Engel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Christian_Ulmen http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ulrich_Schamoni http://purl.org/dc/terms/subject
84,94,http://www.w3.org/2000/01/rdf-schema#label
85,95,http://dbpedia.org/resource/Stephan_Bergler http://purl.org/dc/terms/subject http://dbpedia.org/resource/Reinhard_Kekul%C3%A9_von_Stradonitz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Jean-Philippe_Baratier http://purl.org/dc/terms/subject http://dbpedia.org/resource/Melchior_Boisser%C3%A9e http://purl.org/dc/terms/subject http://dbpedia.org/resource/Johannes_Rosinus http://purl.org/dc/terms/subject http://dbpedia.org/resource/Philipp_von_Stosch http://purl.org/dc/terms/subject http://dbpedia.org/resource/Eduard_Meyer http://purl.org/dc/terms/subject http://dbpedia.org/resource/Paul_Haupt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans_von_und_zu_Aufse%C3%9F http://purl.org/dc/terms/subject http://dbpedia.org/resource/Johann_Joachim_Winckelmann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ludwig_Preller http://purl.org/dc/terms/subject http://dbpedia.org/resource/Christian_Daniel_Beck http://purl.org/dc/terms/subject http://dbpedia.org/resource/August_Pauly http://purl.org/dc/terms/subject http://dbpedia.org/resource/Joseph_von_La%C3%9Fberg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Johann_Friedrich_Reiffenstein http://purl.org/dc/terms/subject http://dbpedia.org/resource/Konrad_Peutinger http://purl.org/dc/terms/subject
86,96,http://www.w3.org/2000/01/rdf-schema#label
87,97,http://dbpedia.org/resource/Matthias_Dolderer http://purl.org/dc/terms/subject http://dbpedia.org/resource/Georg_Betz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Peter_Riedel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Robert_Lusser http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wolf_Hirth http://purl.org/dc/terms/subject http://dbpedia.org/resource/August_von_Parseval http://purl.org/dc/terms/subject http://dbpedia.org/resource/Elly_Beinhorn http://purl.org/dc/terms/subject http://dbpedia.org/resource/Albrecht_Berblinger http://purl.org/dc/terms/subject http://dbpedia.org/resource/Helmut_Reichmann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Klaus_Schrodt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Paul_Schulte http://purl.org/dc/terms/subject http://dbpedia.org/resource/Franz-Zeno_Diemer http://purl.org/dc/terms/subject http://dbpedia.org/resource/Gustav_D%C3%B6rr http://purl.org/dc/terms/subject http://dbpedia.org/resource/Max_Ritter_von_M%C3%BCller http://purl.org/dc/terms/subject http://dbpedia.org/resource/Robert_Ritter_von_Greim http://purl.org/dc/terms/subject http://dbpedia.org/resource/Beate_Uhse-Rotermund http://purl.org/dc/terms/subject http://dbpedia.org/resource/Klaus_Holighaus http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wolf_Lemke http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ernst_A._Lehmann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Emil_Clade http://purl.org/dc/terms/subject http://dbpedia.org/resource/Fritz_Wendel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wilhelm_D%C3%BCerkop http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ehrenfried_G%C3%BCnther_Freiherr_von_H%C3%BCnefeld http://purl.org/dc/terms/subject http://dbpedia.org/resource/Adolf_Ritter_von_Tutschek http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hermann_Frommherz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans_Goerth http://purl.org/dc/terms/subject http://dbpedia.org/resource/Reinhold_Tiling http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wilhelmine_Reichard http://purl.org/dc/terms/subject http://dbpedia.org/resource/August_Euler http://purl.org/dc/terms/subject http://dbpedia.org/resource/Mathias_Rust http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ferdinand_von_Zeppelin http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hugo_Eckener http://purl.org/dc/terms/subject http://dbpedia.org/resource/Dieter_F._Uchtdorf http://purl.org/dc/terms/subject http://dbpedia.org/resource/Max_Pruss http://purl.org/dc/terms/subject http://dbpedia.org/resource/Amelie_Beese http://purl.org/dc/terms/subject http://dbpedia.org/resource/Melitta_Schenk_Gr%C3%A4fin_von_Stauffenberg http://purl.org/dc/terms/subject http://dbpedia.org/resource/Reinhold_Poss http://purl.org/dc/terms/subject http://dbpedia.org/resource/Max_Himmelheber http://purl.org/dc/terms/subject http://dbpedia.org/resource/Erich_Warsitz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Gustave_Whitehead http://purl.org/dc/terms/subject http://dbpedia.org/resource/Julius_Hatry http://purl.org/dc/terms/subject http://dbpedia.org/resource/Friedrich_Karl_von_Koenig-Warthausen http://purl.org/dc/terms/subject http://dbpedia.org/resource/Thea_Rasche http://purl.org/dc/terms/subject http://dbpedia.org/resource/Gunther_Pl%C3%BCschow http://purl.org/dc/terms/subject http://dbpedia.org/resource/Paul_Haenlein http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans-Werner_Grosse http://purl.org/dc/terms/subject http://dbpedia.org/resource/Klaus_Ohlmann http://purl.org/dc/terms/subject http://dbpedia.org/resource/Markus_Feyerabend http://purl.org/dc/terms/subject http://dbpedia.org/resource/Olaf_Schmidt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Albert_Sammt http://purl.org/dc/terms/subject http://dbpedia.org/resource/Heinrich_Bongartz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans-Joachim_Pancherz http://purl.org/dc/terms/subject http://dbpedia.org/resource/Heini_Dittmar http://purl.org/dc/terms/subject http://dbpedia.org/resource/Helmut_Steinbrecher http://purl.org/dc/terms/subject http://dbpedia.org/resource/Karl_Schlegel_(aviator) http://purl.org/dc/terms/subject http://dbpedia.org/resource/Wilhelm_St%C3%B6r http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans-Georg_von_Seidel http://purl.org/dc/terms/subject http://dbpedia.org/resource/Gustav_Lilienthal http://purl.org/dc/terms/subject http://dbpedia.org/resource/Herbert_Olbrich http://purl.org/dc/terms/subject http://dbpedia.org/resource/Ernst_Udet http://purl.org/dc/terms/subject http://dbpedia.org/resource/Karl_Jatho http://purl.org/dc/terms/subject http://dbpedia.org/resource/Otto_Lilienthal http://purl.org/dc/terms/subject http://dbpedia.org/resource/Walter_Extra http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hans_Baur http://purl.org/dc/terms/subject http://dbpedia.org/resource/Carl_Friedrich_Meerwein http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hermann_Dorner http://purl.org/dc/terms/subject http://dbpedia.org/resource/Hermann_Dahlmann http://purl.org/dc/terms/subject
88,98,http://www.w3.org/2000/01/rdf-schema#label
